taxon,common name,status,jepson id,calrecnum,inat id,RPI ID,CRPR,CESA
Ligusticum apiifolium,,N,30890,4794,59298
Ligustrum lucidum,Chinese privet,X,30906,8656,77740
Lilaeopsis masonii,Mason's lilaeopsis,N,30919,4798,77742,974,1B.1,CR
Lilium pardalinum subsp. pardalinum,leopard lily,N,51254,4810,61829
Limnanthes douglasii subsp. douglasii,meadowfoam,N,51259,4826,51341
Limnanthes douglasii subsp. nivea,meadowfoam,N,51260,4827,51342
Limnanthes douglasii subsp. rosea,,N,51261,4828,51339
Limnobium spongia,West Indian spongewort,X,30986,10623,77751
Limonium californicum,sea-lavender,N,31014,4839,63364
Limonium ramosissimum,Algerian sea-lavender,X,80703,9147,77757
Limosella acaulis,,N,31027,4843,61107
Limosella australis,delta mudwort,X,31029,10069,60248
Linanthus dichotomus subsp. dichotomus,evening snow,N,51286,10624,80000
Linum bienne,,X,31144,4906,55679
Linum lewisii var. lewisii,blue flax,N,60912,4910,60495
Lithophragma affine,woodland star,N,31236,4922,50803
Lithophragma bolanderi,,N,31238,4923,77787
Lithophragma cymbalaria,,N,31241,4925,58323
Lithophragma heterophyllum,,N,31244,4927,53124
Lithophragma parviflorum var. parviflorum,,N,60952,4930,81027
Lobularia maritima,sweet alyssum,X,31347,4939,56992
Logfia filaginoides,herba impia,N,81847,10960,64254
Logfia gallica,,X,31363,9521,56949
Lomatium californicum,chu-chu-pate,N,31389,4950,56824
Lomatium caruifolium var. caruifolium,,N,61026,4953,64328
Lomatium caruifolium var. denticulatum,,N,61027,4954,60123
Lomatium dasycarpum subsp. dasycarpum,,N,51334,4960,56829
Lomatium macrocarpum,,N,31433,4974,56826
Lomatium nudicaule,,N,31441,4983,77818
Lomatium utriculatum,,N,31473,4999,56827
Lonicera hispidula,California honeysuckle,N,31505,10075,53416
Lonicera involucrata var. ledebourii,black twinberry,N,61081,5012,60990
Lonicera japonica,Japanese honeysuckle,X,31508,5013,77835
Lonicera subspicata var. denudata,moronel,N,61089,5015,58872
Lotus corniculatus,birdfoot trefoil,X,31561,5031,47435
Ludwigia hexapetala,Uruguayan primrose-willow,X,31665,5082,70020
Ludwigia palustris,,N,31651,5083,60221
Ludwigia peploides subsp. montevidensis,water-primrose,X,51358,5085,61049
Ludwigia peploides subsp. peploides,,X,51359,5086,61046
Lunaria annua,moonwort,X,31676,5091,55886
Lupinus affinis,,N,31690,5095,77846
Lupinus albifrons var. albifrons,bush lupine,N,61188,5099,53418
Lupinus albifrons var. collinus,,N,61189,5100,61795
Lupinus arboreus,yellow bush lupine,N,31731,5106,61010
Lupinus benthamii,spider lupine,N,31791,5117,59565
Lupinus bicolor,miniature lupine,N,31793,5118,50614
Lupinus chamissonis,beach blue lupine,N,31831,5125,61011
Lupinus concinnus,Bajada lupine,N,31835,5129,58901
Lupinus formosus var. formosus,summer lupine,N,61315,5148,61822
Lupinus latifolius var. dudleyi,,N,76660,5161,81063
Lupinus latifolius var. latifolius,wood lupine,N,75772,5162,64242
Lupinus luteolus,butter lupine,N,31956,5176,77875
Lupinus microcarpus var. densiflorus,,N,76668,5184,241537
Lupinus microcarpus var. microcarpus,chick lupine,N,75776,5186,58159
Lupinus nanus,sky lupine,N,31978,5189,50612
Lupinus pachylobus,big pod lupine,N,31998,5196,50613
Lupinus succulentus,arroyo lupine,N,32095,5217,56759
Luzula comosa var. comosa,wood rush,N,72790,11810,81079
Luzula subsessilis,,N,32171,11815,77901
Lychnis coronaria,rose campion,X,32177,5229,485191
Lycopus americanus,cutleaf bugleweed,N,32313,5247,60206
Lycopus asper,bugleweed,N,32319,5248,62651
Lysimachia arvensis,scarlet pimpernel,X,99404,13206,791928
Lysimachia latifolia,starflower,N,99406,13207,496537
Lysimachia maritima,sea-milkwort,N,99407,13208,204175
Lysimachia minima,chaffweed,N,99408,13209,204353
Lysimachia monelli,flaxleaf pimpernel,X,99409,13210,707889
Lythrum californicum,California loosestrife,N,32397,5258,60212
Lythrum hyssopifolia,grass-poly,X,32401,10626,58934
Lythrum salicaria,,X,32407,5261,61321
Lythrum tribracteatum,,X,32409,5262,77919
Madia anomala,,N,4038,5279,69927
Madia elegans,common madia,N,4044,5284,56974
Madia exigua,threadstem madia,N,4045,5289,56971
Madia gracilis,slender tarweed,N,4047,5291,53135
Madia radiata,showy madia,N,4053,5296,77924,1054,1B.1
Madia sativa,coast tarweed,N,4055,5298,53143
Maianthemum racemosum,false Solomon's seal,N,32495,10096,51062
Maianthemum stellatum,,N,32497,9629,53268
Malacothamnus fremontii,white-coat mallow,N,32524,5312,70397
Malacothamnus hallii,Hall's bush mallow,N,32519,5314,77930,1065,1B.2
Malacothrix californica,,N,4059,5325,58026
Malacothrix clevelandii,Cleveland's malacothrix,N,4060,5326,58841
Malacothrix coulteri,snake's-head,N,4061,5327,58027
Malacothrix floccifera,,N,4064,5328,58842
Malva assurgentiflora,island mallow,NC,89039,11817,77951
Malva multiflora,Cretan mallow,X,84861,,501208
Malva nicaeensis,bull mallow,X,32602,5353,61043
Malva parviflora,cheeseweed,X,32604,5354,58202
Malvella leprosa,alkali-mallow,N,32649,5356,58203
Marah fabacea,California man-root,N,101920,11820,205330
Marah oregana,coast man-root,N,101917,11823,77960
Marrubium vulgare,horehound,X,32810,5370,54605
Marsilea vestita subsp. vestita,,N,51529,5372,64188
Matricaria discoidea,pineapple weed,N,4103,11825,52992
Matricaria occidentalis,western chamomile,N,4113,9500,57929
Maytenus boaria,mayten,X,77417,8519,77969
Meconella californica,,N,32919,5378,60849
Meconella oregana,,N,32923,8817,77970,1960,1B.1
Medicago arabica,spotted burclover,X,32928,5381,61012
Medicago lupulina,black medick,X,32933,5382,57056
Medicago polymorpha,burclover,X,32938,5385,53151
Medicago sativa,alfalfa,X,32943,5387,57057
Melica californica,California melic,N,33075,5392,57186
Melica imperfecta,,N,33080,5399,52802
Melica torreyana,,N,33090,5404,52804
Melilotus albus,white sweetclover,X,33153,10971,58907
Melilotus indicus,sourclover,X,33149,5406,57065
Melissa officinalis,lemon balm,X,33161,5408,59901
Mentha ×gracilis,Scotch spearmint,X,33199,11833,181919
Mentha ×piperita,peppermint,X,33203,5412,181525
Mentha aquatica,water mint,X,33191,10110,77990
Mentha arvensis,field mint,X,33193,5413,58188
Mentha canadensis,American cornmint,N,33195,10635,77991
Mentha pulegium,pennyroyal,X,33206,5414,57116
Mentha spicata,spearmint,X,33209,10111,62652
Mentha suaveolens,pineapple mint,X,33212,5417,77993
Mentzelia affinis,,N,33219,5418,58194
Mentzelia dispersa,,N,33236,5423,58196
Mentzelia laevicaulis,blazingstar,N,33250,5431,62308
Mentzelia lindleyi,,N,33255,5432,53923
Mentzelia micrantha,,N,33259,5433,58933
Mercurialis annua,annual mercury,X,33300,5450,68838
Mesembryanthemum nodiflorum,,X,33363,5461,71191
Micranthes californica,,N,91942,11841,78023
Micropus californicus var. californicus,slender cottonweed,N,7993,5464,58030
Micropus californicus var. subvestitus,,N,7994,5465,81107
Microseris acuminata,,N,4146,5466,60142
Microseris bigelovii,,N,4147,5467,60977
Microseris campestris,,N,4149,5469,58031
Microseris douglasii subsp. douglasii,silver puffs,N,6162,5471,58843
Microseris douglasii subsp. tenella,,N,6164,5473,60143
Microseris elegans,,N,4152,5474,58032
Microseris sylvatica,,N,4160,5481,78037,1969,4.2
Microsteris gracilis,,N,33480,10117,61210
Mimetanthe pilosa,,N,33500,13513,165392
Minuartia californica,California sandwort,N,33742,5568,836856
Minuartia douglasii,Douglas sandwort,N,33747,5570,836863
Minuartia pusilla,least sandwort,N,33767,5577,836888
Mirabilis laevis var. crassifolia,California four o'clock,N,80351,10131,81126
Modiola caroliniana,,X,33863,5603,78087
Moehringia macrophylla,large-leaved sandwort,N,33866,5604,61884
Mollugo verticillata,,X,33883,5609,78090
Monardella douglasii,,N,33931,5622,61877
Monardella villosa subsp. villosa,coyote-mint,N,51631,5665,52184
Monolepis nuttalliana,poverty weed,N,33962,5671,877971
Monolopia gracilens,,N,4176,5674,56186,3395,1B.2
Monolopia lanceolata,,N,4177,5675,58033
Monolopia major,,N,4178,5676,56977
Montia fontana,water chickweed,N,33992,5685,58990
Montia linearis,,N,33998,5688,78122
Morella californica,wax myrtle,N,80350,9581,61039
Muehlenbeckia complexa,maidenhair vine,X,34052,5694,78126
Muilla maritima,common muilla,N,34146,5716,56627
Myoporum laetum,,X,34200,5720,63611
Myosotis discolor,,X,34209,5721,70265
Myosotis latifolia,forget-me-not,X,34211,5722,49132
Myosurus minimus,mouse-tail,N,34224,5729,58306
Myosurus minimus subsp. apus,little mousetail,N,,,181537,1159,3.1
Myosurus sessilis,,N,34226,5732,60235
Myriophyllum aquaticum,parrot's feather,X,34261,5735,60202
Myriophyllum sibiricum,,N,34273,5737,61034
Myriophyllum spicatum,Eurasian milfoil,X,34276,5738,78157
Myriophyllum verticillatum,,N,34279,5739,78158
Myriopteris covillei,Coville's lip fern,N,99420,13123,481701
Myriopteris gracillima,lace lip fern,N,99422,13125,472796
Myriopteris intertexta,coastal lip fern,N,99423,13126,481710
Najas guadalupensis subsp. guadalupensis,common water-nymph,N,80549,10142,80044
Najas marina,holly-leaved water-nymph,N,34357,5744,78164
Narcissus pseudonarcissus,daffodil,X,34403,8637,55848
Narcissus tazetta,daffodil,X,34404,8638,56027
Nasturtium officinale,water cress,N,34435,9597,78174
Navarretia atractyloides,,N,34444,5768,58251
Navarretia cotulifolia,cotula navarretia,N,34446,5770,60224,1981,4.2
Navarretia gowenii,Gowen's navarretia,N,88836,10741,78180,3324,1B.1
Navarretia hamata subsp. parviloba,hooked navarretia,N,51666,5780,80048
Navarretia heterandra,Tehama navarretia,N,34453,5781,78181,1162,4.3
Navarretia intertexta,needleleaf navarretia,N,34455,5783,60225
Navarretia mellita,,N,34465,5794,58975
Navarretia nigelliformis subsp. radians,adobe navarretia,N,51677,5798,80060,1738,1B.2
Navarretia prostrata,,N,34470,5803,78190,1983,1B.2
Navarretia pubescens,downy pincushion,N,34471,5804,58976
Navarretia squarrosa,skunkweed,N,34475,5807,53157
Navarretia viscidula,sticky navarretia,N,34478,5810,78195
Nemophila heterophylla,,N,34539,5834,53158
Nemophila menziesii var. menziesii,baby blue-eyes,N,62285,5839,50650
Nemophila parviflora var. parviflora,,N,62288,5842,58921
Nemophila pedunculata,,N,34544,5844,55461
Nicotiana acuminata var. multiflora,,X,62312,5855,59032
Nicotiana glauca,tree tobacco,X,34646,5860,58334
Nicotiana quadrivalvis,Indian tobacco,N,34649,5862,58336
Nitrophila occidentalis,borax weed,N,34675,5865,78223
Nothoscordum gracile,false garlic,X,34732,10157,78233
Nuttallanthus texanus,blue toadflax,N,34756,11883,78235
Oemleria cerasiformis,oso berrry,N,34900,5879,53419
Oenanthe sarmentosa,,N,34904,5881,60127
Oenothera biennis,common evening-primrose,X,34975,5882,62207
Oenothera deltoides subsp. cognata,,N,51746,5891,80072
Oenothera deltoides subsp. howellii,Antioch Dunes evening-primrose,N,51748,5893,80074,1179,1B.1,CE
Oenothera elata subsp. hookeri,evening primrose,N,51752,5897,51814
Oenothera glazioviana,,X,35004,5899,62208
Oenothera laciniata,,X,35016,5900,78243
Oenothera sinuosa,wavyleaf gaura,X,89230,11888,78248
Oenothera xenogaura,,X,89232,11890,545863
Olea europaea,olive,X,35090,5912,57140
Osmorhiza berteroi,wood cicely,N,35560,10164,53166
Osmorhiza brachypoda,California cicely,N,35564,6000,58793
Oxalis corniculata,creeping wood sorrel,X,35609,6010,53168
Oxalis incarnata,crimson wood sorrel,X,35636,6012,61776
Oxalis oregana,redwood sorrel,N,35641,6015,47757
Oxalis pes-caprae,Bermuda-buttercup,X,35642,6016,53169
Oxalis pilosa,hairy wood sorrel,N,35601,11895,78300
Packera breweri,Brewer groundsel,N,77383,9613,56983
Panicum acuminatum,Pacific panic grass,N,35923,6044,128949
Panicum capillare,witchgrass,N,36094,6048,78337
Papaver californicum,fire poppy,N,36204,6056,58958
Papaver heterophyllum,wind poppy,N,86377,11905,78344
Parapholis incurva,sickle grass,X,36243,6059,60294
Parietaria hespera var. californica,California pellitory,N,63008,6064,59038
Parietaria judaica,,X,36254,6066,57281
Paspalum dilatatum,Dallis grass,X,36384,6083,60295
Paspalum distichum,,N,36387,6084,60297
Passiflora tarminiana,banana passion vine,X,81250,8666,78358
Pectocarya penicillata,sleeping combseed,N,36530,6092,58059
Pedicularis densiflora,warrior's plume,N,36567,6103,49645
Pediomelum californicum,Indian breadroot,N,36634,6111,78373
Pelargonium grossularioides,,X,36665,6115,78376
Pelargonium inquinans,geranium,X,36668,6116,78377
Pellaea andromedifolia,coffee fern,N,36775,6122,57231
Pellaea mucronata var. mucronata,bird's-foot fern,N,75897,6129,58765
Pennisetum clandestinum,Kikuyu grass,X,36818,6132,60298
Pennisetum setaceum,fountain grass,X,36827,6133,430581
Pennisetum villosum,,X,36829,6134,430578
Penstemon centranthifolius,scarlet bugler,N,36894,6146,56752
Penstemon heterophyllus var. heterophyllus,chaparral penstemon,N,75906,6178,51852
Penstemon heterophyllus var. purdyi,foothill penstemon,N,76773,6179,81205
Pentachaeta alsinoides,tiny pygmy daisy,N,4273,6225,58844
Pentachaeta exilis subsp. exilis,meager pygmy daisy,N,6171,6230,58846
Pentagramma triangularis,goldback fern,N,77119,6234,52676
Perideridia californica,California yampah,N,37248,6245,58794
Perideridia kelloggii,Kellog's yampah,N,37253,6250,56838
Perideridia oregana,Oregon yampah,N,37256,6253,78438
Persicaria amphibia,water smartweed,N,69778,11006,78450
Persicaria hydropiper,waterpepper,X,37286,11009,78452
Persicaria hydropiperoides,false waterpepper,N,37287,11008,78453
Persicaria lapathifolia,willow weed,N,37292,11010,63886
Persicaria maculosa,lady's thumb,X,82466,11011,56166
Persicaria punctata,,N,37303,11014,78456
Petasites frigidus var. palmatus,coltsfoot,N,8060,6269,55778
Petrorhagia dubia,pink grass,X,37370,6275,60602
Petunia parviflora,wild petunia,N,37378,6279,159650
Phacelia breweri,,N,37425,6292,68813
Phacelia californica,rock phacelia,N,37426,6293,53170
Phacelia ciliata,great valley phacelia,N,37432,6302,58180
Phacelia distans,sordid phacelia,N,37450,6318,56631
Phacelia divaricata,,N,37451,6319,51093
Phacelia douglasii,,N,37452,6320,58182
Phacelia imbricata var. imbricata,,N,78483,13159,53172
Phacelia malvifolia,stinging phacelia,N,37514,6358,58923
Phacelia nemoralis var. nemoralis,bristly phacelia,N,78488,13163,53174
Phacelia phacelioides,Mt. Diablo phacelia,N,37543,6381,51088,1115,1B.2
Phacelia ramosissima,branching phacelia,N,37557,6389,50617
Phacelia rattanii,,N,37563,6396,58925
Phacelia suaveolens,sweet scented phacelia,N,37577,6402,68816
Phacelia tanacetifolia,tansy-leaf phacelia,N,37579,6405,58185
Phalaris angusta,timothy canary grass,N,37600,6415,78534
Phalaris aquatica,Harding grass,X,37601,6416,57188
Phalaris arundinacea,reed canary grass,N,37604,6417,63337
Phalaris brachystachys,short-spiked canary grass,X,37605,6418,78535
Phalaris californica,California canary grass,N,37606,6419,57192
Phalaris lemmonii,Lemmon's canary grass,N,37609,6422,60299
Phalaris minor,little seed canary grass,X,37610,6423,57194
Phalaris paradoxa,hooded canary grass,X,37611,6424,60302
Phelipanche ramosa,,X,103318,13518,804770
Phoenix canariensis,Canary Island date palm,X,37878,6449,78554
Pholistoma auritum var. auritum,fiesta flower,N,63599,6455,58926
Pholistoma membranaceum,white fiesta flower,N,37886,6456,57352
Phoradendron leucarpum subsp. macrophyllum,big leaf mistletoe,N,98417,13230,166732
Phoradendron leucarpum subsp. tomentosum,oak mistletoe,N,98416,13231,545020
Phragmites australis,common reed,N,37931,6465,64237
Phyla lanceolata,,N,37942,6466,59042
Phyla nodiflora,,N,37943,6467,59040
Physocarpus capitatus,ninebark,N,38129,6490,57249
Phytolacca heterotepala,Mexican pokeweed,X,38167,6492,78579
Pickeringia montana var. montana,chaparral pea,N,63765,6497,58908
Pilularia americana,pillwort,N,38232,6501,57885
Pinus attenuata,knobcone pine,N,38257,6504,64047
Pinus coulteri,Coulter pine,N,38266,6512,67330
Pinus radiata,Monterey pine,NC,38300,6523,53421
Pinus sabiniana,gray or foothill pine,N,38304,6524,58772
Piperia elegans subsp. elegans,coast piperia,N,74709,8857,840643
Piperia elongata,wood rein-orchid,N,38354,6532,551466
Piperia michaelii,Michael's rein-orchid,N,38358,6534,840639,1380,4.2
Piperia transversa,flat-spurred piperia,N,38359,6535,355392
Pistacia atlantica,,X,77247,6541,78588
Pittosporum crassifolium,,X,38444,6545,78590
Plagiobothrys acanthocarpus,adobe allocarya,N,38484,6550,58062
Plagiobothrys arizonicus,,N,38485,6551,58063
Plagiobothrys bracteatus,,N,38487,6553,57719
Plagiobothrys canescens,,N,38488,6554,58064
Plagiobothrys chorisianus var. chorisianus,,N,63885,6557,57715,1382,1B.2
Plagiobothrys diffusus,,N,38493,6565,60985,1383,1B.1,CE
Plagiobothrys fulvus var. campestris,,N,63892,6568,81256
Plagiobothrys glaber,hairless popcornflower,N,38498,6569,57713,1384,1A
Plagiobothrys greenei,,N,38501,6574,57716
Plagiobothrys humistratus,,N,38504,6577,60152
Plagiobothrys infectivus,,N,38506,6579,78602
Plagiobothrys leptocladus,alkali plagiobothrys,N,38511,6584,58065
Plagiobothrys nothofulvus,popcornflower,N,38516,6590,56990
Plagiobothrys stipitatus var. micranthus,,N,63906,6599,57711
Plagiobothrys stipitatus var. stipitatus,,N,63907,6600,57710
Plagiobothrys tenellus,,N,38533,6602,58066
Plagiobothrys trachycarpus,,N,38537,6607,57718
Plagiobothrys undulatus,,N,38490,6609,78612
Plantago coronopus,cutleaf plantain,X,38556,6612,58960
Plantago elongata,coastal plantain,N,38558,6613,58229
Plantago erecta,California plantain,N,38559,6615,53177
Plantago lanceolata,English plantain,X,38567,6618,53178
Plantago major,common plantain,X,38570,6619,58961
Plantago maritima,alkali plantain,N,38573,6620,68543
Plantago subnuda,naked plantain,N,38605,6626,60223
Platanthera dilatata var. leucostachys,white-flowered bog orchid,N,63974,9593,81271
Platanus racemosa,western sycamore,N,38655,6633,58231
Platystemon californicus,cream cups,N,38664,6635,51288
Plectritis ciliosa,,N,38677,6639,57284
Plectritis congesta subsp. brachystemon,,N,52336,11937,57787
Plectritis macrocera,,N,38684,6643,57287
Pleuropogon californicus var. californicus,semaphore grass,N,74814,10245,81272
Pluchea odorata var. odorata,saltmarsh fleabane,N,8084,11939,81274
Poa annua,annual bluegrass,X,38787,6658,52808
Poa bulbosa,bulbous bluegrass,X,38805,6662,58382
Poa douglasii,sand-dune bluegrass,N,38815,6669,61071
Poa howellii,,N,38804,6672,52812
Poa pratensis subsp. pratensis,Kentucky bluegrass,X,70514,6689,64155
Poa secunda subsp. secunda,one-sided bluegrass,N,70516,6694,58383
Pogogyne douglasii,,N,38936,6704,63943
Pogogyne serpylloides,,N,38939,6708,57118
Pogogyne zizyphoroides,,N,78298,6709,60209
Polemonium carneum,royal sky pilot,N,38971,6712,78665,3345,2B.2
Polycarpon tetraphyllum var. tetraphyllum,four-leaved allseed,X,81542,11032,81277
Polygonum argyrocoleon,persian knotweed,X,39158,6738,78676
Polygonum aviculare subsp. aviculare,,X,80990,10667,80151
Polygonum aviculare subsp. depressum,,X,80993,11034,63967
Polygonum aviculare subsp. neglectum,,X,80992,10669,80154
Polygonum aviculare subsp. rurivagum,,X,80991,10670,915229
Polygonum ramosissimum subsp. ramosissimum,bushy knotweed,N,82468,11037,80161
Polypodium calirhiza,polypody,N,39352,6776,52678
Polypodium scouleri,leather-leaf fern,N,39364,6779,64288
Polypogon imberbis,beard grass,X,89096,8696,78695
Polypogon interruptus,ditch beard grass,X,39375,6782,59099
Polypogon monspeliensis,rabbitfoot grass,X,39378,6784,57197
Polypogon viridis,water bentgrass,X,39379,11945,64144
Polystichum californicum,sword fern,N,39407,6785,63867
Polystichum munitum,western sword fern,N,39422,6793,47751
Populus fremontii subsp. fremontii,Fremont cottonwood,N,52463,6798,58313
Populus trichocarpa,black cottonwood,N,39463,11946,78699
Portulaca oleracea,common purslane,X,39530,6803,58991
Potamogeton crispus,,X,39560,6806,78707
Potamogeton diversifolius,,N,39562,6807,78708
Potamogeton foliosus subsp. foliosus,,N,80562,11947,80166
Potamogeton illinoensis,,N,39581,6814,78711
Potamogeton nodosus,,N,39595,6817,59108
Potamogeton pusillus,,N,39612,6820,78714
Potamogeton zosteriformis,,N,39646,6825,78717,1750,2B.2
Potentilla anserina subsp. pacifica,,N,52485,6828,524900
Potentilla rivalis,river cinquefoil,N,39786,6868,78740
Poterium sanguisorba,burnet,X,91917,11953,55736
Primula clevelandii var. gracilis,,N,98403,13220,487172
Primula clevelandii var. patula,shooting star,N,98401,13222,487173
Primula hendersonii,shooting star,N,98398,13225,487175
Proboscidea lutea,devil's claw,X,77314,6875,164032
Prosartes hookeri,fairy bells,N,39938,10263,51071
Prunella vulgaris var. lanceolata,,N,64497,6884,60213
Prunella vulgaris var. vulgaris,,X,75995,6885,81287
Prunus cerasifera,cherry plum,X,39972,6887,55837
Prunus dulcis,almond,X,39976,6888,69936
Prunus emarginata,bitter cherry,N,39978,6889,63905
Prunus subcordata,,N,40019,6897,56040
Prunus virginiana var. demissa,western choke-cherry,N,64546,6898,63900
Pseudognaphalium beneolens,,N,81674,11047,64303
Pseudognaphalium biolettii,,N,81666,11955,58829
Pseudognaphalium californicum,,N,80569,11956,53077
Pseudognaphalium luteoalbum,cudweed,X,101867,11957,209711
Pseudognaphalium microcephalum,,N,81265,11048,78763
Pseudognaphalium ramosissimum,,N,80579,11959,53088
Pseudognaphalium stramineum,,N,40045,11960,53089
Pseudognaphalium thermale,,N,81995,11049,78765
Psilocarphus brevissimus var. brevissimus,dwarf woolly-marbles,N,8098,6909,64159
Psilocarphus chilensis,round woolly-marbles,N,81848,11050,64158
Psilocarphus oregonus,Oregon woolly-marbles,N,4500,6912,60149
Psilocarphus tenellus,slender woolly-marbles,N,4501,6913,53188
Ptelea crenulata,hop tree,N,40219,6929,50622
Pteridium aquilinum var. pubescens,bracken fern,N,64626,6930,52684
Pterostegia drymarioides,,N,40273,6935,53191
Puccinellia distans,European alkali grass,X,40307,6939,78780
Puccinellia nutkaensis,Alaska alkali grass,N,40328,6943,78783
Puccinellia nuttalliana,Nuttall alkali grass,N,40329,6944,60309
Puccinellia simplex,,N,40339,6947,60310,3893,1B.2
Pyracantha angustifolia,slender firethorn,X,40423,6955,54053
Pyracantha coccinea,,X,40424,8726,57254
Pyracantha crenulata,,X,82331,8728,78790
Pyracantha fortuneana,Chinese firethorn,X,40425,11965,78791
Pyrrocoma racemosa var. racemosa,clustered goldenweed,N,8122,6975,81305
Quercus agrifolia var. agrifolia,coast live oak,N,64703,6984,58913
Quercus berberidifolia,scrub oak,N,76903,6986,57082
Quercus chrysolepis,canyon live oak,N,40565,6987,51092
Quercus douglasii,blue oak,N,40581,6990,49009
Quercus durata var. durata,leather oak,N,74822,6993,57084
Quercus garryana var. garryana,Oregon oak,N,64728,6998,63890
Quercus ilex,holly oak,X,81107,8591,78805
Quercus kelloggii,California black oak,N,40652,7000,49919
Quercus lobata,valley oak,N,40663,7001,49011
Quercus palmeri,Palmer's oak,N,40584,7002,78807
Quercus parvula var. shrevei,,N,76907,7005,81314
Quercus wislizeni var. frutescens,,N,64776,7011,58914
Quercus wislizeni var. wislizeni,interior live oak,N,64777,7012,58915
Rafinesquia californica,California chicory,N,4548,7013,53193
Ranunculus aquatilis var. aquatilis,,N,73500,10676,81320
Ranunculus aquatilis var. diffusus,water buttercup,N,80687,11969,486980
Ranunculus californicus,California buttercup,N,40867,7032,52173
Ranunculus canus var. canus,,N,73506,11972,81324
Ranunculus hebecarpus,,N,40898,7044,57239
Ranunculus lobbii,Lobb's buttercup,N,40925,7046,68424,1414,4.2
Ranunculus muricatus,spiny buttercup,X,40938,7048,57240
Ranunculus occidentalis var. occidentalis,,N,64947,11979,81335
Ranunculus orthorhynchus var. bloomeri,,N,64956,7051,81337
Ranunculus orthorhynchus var. orthorhynchus,,N,64957,7052,81338
Ranunculus repens,,X,40965,7056,48229
Ranunculus sceleratus,cursed crowsfoot,X,40971,7059,59301
Raphanus raphanistrum,jointed charlock,X,40991,7063,55411
Raphanus sativus,wild radish,X,40992,7064,55410
Rhamnus alaternus,Italian buckthorn,X,81104,9447,82856
Rhamnus crocea,spiny redberry,N,41069,7075,57243
Rhamnus ilicifolia,holly-leaf redberry,N,41070,7076,58308
Rhaponticum repens,Russian knapweed,X,103802,13621,1061170
Rhinotropis californica,California milkwort,N,107535,6727,876453
Rhus aromatica,skunkbrush,N,41175,11056,58738
Ribes amarum,bitter gooseberry,N,41372,7099,53433
Ribes aureum var. gracillimum,golden currant,N,65126,7104,55547
Ribes californicum var. californicum,hillside gooseberry,N,65128,7108,47128
Ribes divaricatum var. pubiflorum,straggly gooseberry,N,65143,7117,53434
Ribes malvaceum var. malvaceum,pink-flowering currant,N,65160,7128,54947
Ribes menziesii,canyon gooseberry,N,41423,7131,52687
Ribes quercetorum,oak gooseberry,N,41449,7136,55548
Ribes sanguineum var. glutinosum,red-flowering currant,N,65190,7142,53436
Ribes speciosum,fuchsia-flowered gooseberry,N,41466,7145,50824
Ricinus communis,castor-bean,X,41486,7153,56739
Rigiopappus leptocladus,,N,4579,7154,56981
Robinia pseudoacacia,black locust,X,41521,7156,56088
Romanzoffia californica,,N,41552,7157,57856
Romulea rosea var. australis,,X,65230,7162,68895
Rorippa curvisiliqua,yellow cress,N,41580,7168,58866
Rorippa palustris subsp. palustris,,N,52673,11988,64157
Rosa californica,California rose,N,41631,7179,53437
Rosa gymnocarpa,wood rose,N,41652,7182,53441
Rosa rubiginosa,sweet-brier,X,41648,11057,78886
Rosa spithamea,ground rose,N,41696,7187,53442
Rubus armeniacus,Himalayan blackberry,X,87465,10319,61317
Rubus laciniatus,cutleaf blackberry,X,42009,7195,78891
Rubus parviflorus,thimbleberry,N,42108,7200,51646
Rubus pensilvanicus,,X,42114,7202,78894
Rubus ulmifolius var. anoplothyrsus,,X,91783,11997,81352
Rubus ursinus,California blackberry,N,42267,7206,53445
Rumex acetosella,sheep sorrel,X,42362,7213,53195
Rumex californicus,,N,42423,11058,78901
Rumex conglomeratus,green dock,X,42385,7214,57215
Rumex crassus,,N,42422,11059,61087
Rumex crispus,curly dock,X,42386,7215,53197
Rumex fueginus,golden dock,N,42405,10679,78903
Rumex obtusifolius,bitter dock,X,42409,7220,63371
Rumex occidentalis,western dock,N,42376,7221,61086
Rumex pulcher,fiddle dock,X,42419,7224,60232
Rumex salicifolius,willow dock,N,42421,7225,60233
Rumex transitorius,,N,42429,11999,78910
Rupertia physodes,California tea,N,42446,7236,53198
Ruppia cirrhosa,ditch-grass,N,42449,7238,61089
Ruppia maritima,ditch-grass,N,42451,7239,61090
Rytidosperma caespitosum,,X,80883,12000,78918
Rytidosperma penicillatum,hairy oat grass,X,80882,10684,78919
Rytidosperma racemosum,,X,80333,11062,78920
Sagina apetala,dwarf pearlwort,X,42572,7243,56998
Sagina decumbens subsp. occidentalis,western pearlwort,N,52717,7244,57000
Sagina procumbens,matted pearlwort,X,42584,7246,55667
Salicornia depressa,glasswort,N,42663,10333,78930
Salicornia pacifica,pickleweed,N,42666,12001,78931
Salicornia rubra,,N,42661,7256,78933
Salix breweri,Brewer's willow,N,42729,7266,78936
Salix exigua var. hindsiana,Hind's willow,N,81242,11063,64195
Salix gooddingii,Goodding's black willow,N,42825,7272,60240
Salix laevigata,red willow,N,42850,7276,58319
Salix lasiandra var. lasiandra,Pacific willow,N,76043,11065,81358
Salix lasiolepis,arroyo willow,N,42855,7277,53452
Salix melanopsis,dusky willow,N,42881,7284,78947
Salix scouleriana,Scouler's willow,N,42973,7289,71076
